author_id,author_name,coauthor_id,coauthor_name,value,is_vinci
99659191803,Tung Vuong,81339525898,Tuukka Ruotsalo,1,True
99659191803,Tung Vuong,81100644548,Giulio Iacucci,1,True
81339525898,Tuukka Ruotsalo,81100644548,Giulio Iacucci,2,True
81331488994,Michael Burch,81100493799,Günter Wallner,1,True
81331488994,Michael Burch,81100431196,Huub M M van de Wetering,2,True
81331488994,Michael Burch,99659915567,Freek Rooks,1,True
81331488994,Michael Burch,99659915351,Olof Morra,1,True
81100493799,Günter Wallner,81100431196,Huub M M van de Wetering,1,True
81100493799,Günter Wallner,99659915567,Freek Rooks,1,True
81100493799,Günter Wallner,99659915351,Olof Morra,1,True
81100431196,Huub M M van de Wetering,99659915567,Freek Rooks,1,True
81100431196,Huub M M van de Wetering,99659915351,Olof Morra,1,True
99659915567,Freek Rooks,99659915351,Olof Morra,1,True
84460003257,Gonzalo Gabriel Méndez,99659915372,Oscar Moreno,1,True
99659915322,Daniel Atzberger,99659051346,Willy Scheibel,1,True
99659915322,Daniel Atzberger,82458918757,Daniel Limberger,1,True
99659915322,Daniel Atzberger,81100019985,Jürgen Döllner,1,True
99659051346,Willy Scheibel,82458918757,Daniel Limberger,3,True
84460003257,Gonzalo Gabriel Méndez,81492646025,Patricio Mendoza,1,True
99659914952,Sebastian Eckl,99659915658,Nick Kerschagel,1,True
99659914952,Sebastian Eckl,81466647554,Uwe Kloos,1,True
99659915658,Nick Kerschagel,81466647554,Uwe Kloos,1,True
99659915851,Maitreya Save,81100375996,Benjamin Allen Watson,1,True
99659915798,Dong Li,99659290545,Hong Yin,1,True
99659915798,Dong Li,81100220966,Changbo Wang,1,True
99659915798,Dong Li,99659915122,Sicheng Song,1,True
99659915798,Dong Li,99659482820,Kirlin Li,1,True
99659915798,Dong Li,99658761360,Chenhui Li,1,True
99659290545,Hong Yin,81100220966,Changbo Wang,1,True
99659290545,Hong Yin,99659915122,Sicheng Song,1,True
99659290545,Hong Yin,99659482820,Kirlin Li,1,True
99659290545,Hong Yin,99658761360,Chenhui Li,1,True
81100220966,Changbo Wang,99659915122,Sicheng Song,1,True
81100220966,Changbo Wang,99659482820,Kirlin Li,1,True
81100220966,Changbo Wang,99658761360,Chenhui Li,2,True
99659915122,Sicheng Song,99659482820,Kirlin Li,1,True
99659915122,Sicheng Song,99658761360,Chenhui Li,1,True
99659482820,Kirlin Li,99658761360,Chenhui Li,1,True
99659915850,Qiaorui Chen,99659915914,Shuai Zhang,1,True
99659915850,Qiaorui Chen,81452604154,Yao Zheng,1,True
99659915914,Shuai Zhang,81452604154,Yao Zheng,1,True
99659916273,Marco Schmid,99659915055,Rahel Haymoz,1,True
99659916273,Marco Schmid,99659916017,David Schiller,1,True
99659916273,Marco Schmid,81331488994,Michael Burch,1,True
99659915055,Rahel Haymoz,99659916017,David Schiller,1,True
99659915055,Rahel Haymoz,81331488994,Michael Burch,1,True
99659916017,David Schiller,81331488994,Michael Burch,1,True
99659638986,Carolin Fiedler,99659051346,Willy Scheibel,1,True
99659638986,Carolin Fiedler,82458918757,Daniel Limberger,1,True
99659638986,Carolin Fiedler,81375606710,Matthias Trapp,1,True
99659638986,Carolin Fiedler,81100019985,Jürgen Döllner,1,True
99659051346,Willy Scheibel,81375606710,Matthias Trapp,1,True
82458918757,Daniel Limberger,81375606710,Matthias Trapp,2,True
81375606710,Matthias Trapp,81100019985,Jürgen Döllner,2,True
81331488994,Michael Burch,99659653162,Nico Klaassen,1,True
81100431196,Huub M M van de Wetering,99659653162,Nico Klaassen,1,True
99659483556,Haoran Dai,81421599679,Yubo Tao,1,True
99659483556,Haoran Dai,81408600175,Hai Lin,1,True
81421599679,Yubo Tao,81408600175,Hai Lin,1,True
99659483577,Hao Tang,99659482760,Sixiang Fei,1,True
99659483577,Hao Tang,99659482636,Xiaoying Shi,1,True
99659482760,Sixiang Fei,99659482636,Xiaoying Shi,1,True
99658765084,Hanbyul Yeon,99659482864,Mingyu Pi,1,True
99658765084,Hanbyul Yeon,99659483077,Hyesook Son,1,True
99658765084,Hanbyul Yeon,81372592812,Yun Jang,3,True
99659482864,Mingyu Pi,99659483077,Hyesook Son,1,True
99659482864,Mingyu Pi,81372592812,Yun Jang,1,True
99659483077,Hyesook Son,81372592812,Yun Jang,1,True
99659291193,Rohan Goel,99659290090,Samiha Fadloun,1,True
99659291193,Rohan Goel,99659290844,Sarah Valentin,1,True
99659291193,Rohan Goel,81375620314,Arnaud Sallaberry,1,True
99659291193,Rohan Goel,81384592979,Mathieu Roche,1,True
99659291193,Rohan Goel,81100236660,Pascal Poncelet,1,True
99659290090,Samiha Fadloun,99659290844,Sarah Valentin,1,True
99659290090,Samiha Fadloun,81375620314,Arnaud Sallaberry,1,True
99659290090,Samiha Fadloun,81384592979,Mathieu Roche,1,True
99659290090,Samiha Fadloun,81100236660,Pascal Poncelet,1,True
99659290844,Sarah Valentin,81375620314,Arnaud Sallaberry,1,True
99659290844,Sarah Valentin,81384592979,Mathieu Roche,1,True
99659290844,Sarah Valentin,81100236660,Pascal Poncelet,1,True
81375620314,Arnaud Sallaberry,81384592979,Mathieu Roche,1,True
81375620314,Arnaud Sallaberry,81100236660,Pascal Poncelet,1,True
81384592979,Mathieu Roche,81100236660,Pascal Poncelet,1,True
99659291871,Humphrey O Obie,81490649118,Caslon Chua,1,True
99659291871,Humphrey O Obie,81440623086,Iman Avazpour,1,True
99659291871,Humphrey O Obie,99659003381,Mohamed Almorsy Abdelrazek,1,True
99659291871,Humphrey O Obie,81100261843,John C. Grundy,1,True
99659291871,Humphrey O Obie,81464670479,Tomasz P Bednarz,1,True
81490649118,Caslon Chua,81440623086,Iman Avazpour,1,True
81490649118,Caslon Chua,99659003381,Mohamed Almorsy Abdelrazek,1,True
81490649118,Caslon Chua,81100261843,John C. Grundy,1,True
81490649118,Caslon Chua,81464670479,Tomasz P Bednarz,1,True
81440623086,Iman Avazpour,99659003381,Mohamed Almorsy Abdelrazek,1,True
81440623086,Iman Avazpour,81100261843,John C. Grundy,2,True
81440623086,Iman Avazpour,81464670479,Tomasz P Bednarz,1,True
99659003381,Mohamed Almorsy Abdelrazek,81100261843,John C. Grundy,1,True
99659003381,Mohamed Almorsy Abdelrazek,81464670479,Tomasz P Bednarz,1,True
81100261843,John C. Grundy,81464670479,Tomasz P Bednarz,1,True
99659289556,Yaru Du,81100220966,Changbo Wang,1,True
99659289556,Yaru Du,99658761360,Chenhui Li,1,True
